year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,chassis,suffix,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,chassis_url,suffix_url
2013,1,Riley Mk XXVI #MkXI-004=>AA-004 - BMW S62-B50 V8 4v 4939 cc N/A,1,DP,Chip Ganassi Racing with Felix Sabates (USA),Closed bodywork,Mid-engined,"Scott Pruett (USA)/Memo Rojas (MEX)/Juan Pablo Montoya (CO)/Charlie Kimball (USA)listed, never drove: Scott Dixon (NZ)",NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Riley,Mk XXVI,#MkXI-004=>AA-004,NA,Result: winner - (203.553 kph) - margin: 21s922Grid: 1st (1:40.5530),winner - (203.553 kph) - margin: 21s922Grid: 1st (1:40.5530),finished,1,1:40.5530,203.553 kph,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-0001.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-0001.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-004.html,NA
2013,10,Chevrolet Corvette DP #DP01-003 (Dallara) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,2,DP,Wayne Taylor Racing,Closed bodywork,Mid-engined,Max Angelelli (I)/Jordan Taylor (USA)/Ryan Hunter-Reay (USA),NA,NA,Continental,03/09/2013,Gerald T. Johnson,Chevrolet,Corvette DP,#DP01-003,NA,Result: 2nd (21s922 behind the winner)Grid: 12th (1:42.5470),2nd (21s922 behind the winner)Grid: 12th (1:42.5470),finished,12,1:42.5470,21s922 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-010.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/DP01-003.html,NA
2013,60,Riley Mk XXVI #AA-003 - Ford V8 4v 4950 cc N/A,3,DP,Michael Shank Racing,Closed bodywork,Mid-engined,John Pew (USA)/Oswaldo Negri (BR)/A. J. Allmendinger (USA)/Justin Wilson (GB)/Marcus Ambrose (AUS),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Riley,Mk XXVI,#AA-003,NA,Result: 3rd (55s585 behind the winner)Grid: 6th (1:41.9050),3rd (55s585 behind the winner)Grid: 6th (1:41.9050),finished,6,1:41.9050,55s585 behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-060.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-060.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXX-032.html,NA
2013,9,Chevrolet Corvette DP #CPM-GM002 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,4,DP,Action Express Racing,Closed bodywork,Mid-engined,"Mike Rockenfeller (D)/João Barbosa (P)/Burt Frisselle (USA)listed, never drove: Christian Fittipaldi (BR)",NA,NA,Continental,03/09/2013,Gerald T. Johnson,Chevrolet,Corvette DP,#CPM-GM002,NA,Result: 4th (1 lap behind the winner)Grid: 13th (1:42.7490),4th (1 lap behind the winner)Grid: 13th (1:42.7490),finished,13,1:42.7490,1 lap behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-009.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM002.html,NA
2013,90,Chevrolet Corvette DP #CPM-GM001 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,5,DP,Spirit of Daytona Racing,Closed bodywork,Mid-engined,Antonio Garcia (E)/Richard Westbrook (GB)/Ricky Taylor (USA)/Oliver Gavin (GB),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Chevrolet,Corvette DP,#CPM-GM001,NA,Result: 5th - did not finishGrid: 5th (1:41.8440),5th - did not finishGrid: 5th (1:41.8440),finished,5,1:41.8440,NA,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-090.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-090.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM001.html,NA
2013,2,Riley Mk XXVI #MkXI-011=>AA-007 - Ford V8 4v 4950 cc N/A,6,DP,Starworks with Alex Popow,Closed bodywork,Mid-engined,Ryan Dalziel (GB)/Alex Popow (YV)/Sébastien Bourdais (F)/Allan McNish (GB),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Riley,Mk XXVI,#MkXI-011=>AA-007,NA,Result: 6th (13 laps behind the winner)Grid: 7th (1:41.9200),6th (13 laps behind the winner)Grid: 7th (1:41.9200),finished,7,1:41.9200,13 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-002.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-002.jpg,https://www.racingsportscars.com/make/photo/Riley.html,https://www.racingsportscars.com/type/photo/Riley/Mk%20XXVI.html,https://www.racingsportscars.com/chassis/photo/MkXI-011.html,NA
2013,99,Chevrolet Corvette DP #AA-001 (Riley) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,7,DP,GAINSCO/Bob Stallings Racing,Closed bodywork,Mid-engined,/Alex Gurney (USA)/Jon Fogarty (USA)/Memo Gidley (USA)/Darren Law (USA),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Chevrolet,Corvette DP,#AA-001,NA,Result: 7th (14 laps behind the winner)Grid: 8th (1:42.0320),7th (14 laps behind the winner)Grid: 8th (1:42.0320),finished,8,1:42.0320,14 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-099.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-099.jpg,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/MkXI-006.html,NA
2013,5,Chevrolet Corvette DP #CPM-GM003 (Coyote) - Chevrolet LS6 V8/90° 2v OHV 4988 cc N/A,8,DP,Action Express Racing,Closed bodywork,Mid-engined,"Brian Frisselle (USA)/Nelson Piquet, Jr. (BR)/Felipe Nasr (BR)/Christian Fittipaldi (BR)listed, never drove: João Barbosa (P)",NA,NA,Continental,03/09/2013,Gerald T. Johnson,Chevrolet,Corvette DP,#CPM-GM003,NA,Result: 8th (21 laps behind the winner)Grid: 11th (1:42.3920),8th (21 laps behind the winner)Grid: 11th (1:42.3920),finished,11,1:42.3920,21 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-005.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Chevrolet.html,https://www.racingsportscars.com/type/photo/Chevrolet/Corvette%20DP.html,https://www.racingsportscars.com/chassis/photo/CPM-GM003.html,NA
2013,24,Audi R8 LMS Grand-Am #AS42A0FGAM13 0571 - Audi FSI V10/90° 4v DOHC N/A,9,GT,Audi Sport Customer Racing/AJR,Closed bodywork,Mid-engined,Filipe Albuquerque (P)/Oliver Jarvis (GB)/Edoardo Mortara (I)/Dion von Moltke (USA),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Audi,R8 LMS,#AS42A0FGAM13 0571,Grand-Am,Result: 9th 1st in GT (31 laps behind the winner)Grid: 22nd (1:48.2820),9th 1st in GT (31 laps behind the winner)Grid: 22nd (1:48.2820),finished,22,1:48.2820,31 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-024.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-024.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/chassis/photo/AS42A0FGAM13%200571.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/Grand-Am.html
2013,52,Audi R8 LMS Grand-Am #AS42A0FGAM12 0453 - Audi FSI V10/90° 4v DOHC N/A,10,GT,Audi Sport Customer Racing/APR Motorsport Ltd. UK,Closed bodywork,Mid-engined,Frank Stippler (D)/René Rast (D)/Ian Baas (USA)/Marc Basseng (D),NA,NA,Continental,08/07/2020,Gerald T. Johnson and Fred Lewis,Audi,R8 LMS,#AS42A0FGAM12 0453,Grand-Am,Result: 10th (31 laps behind the winner)Grid: 27th (1:48.5810),10th (31 laps behind the winner)Grid: 27th (1:48.5810),finished,27,1:48.5810,31 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/2013/TN_Daytona-2013-01-27-052.jpg,https://www.racingsportscars.com/photo/2013/Daytona-2013-01-27-052.jpg,https://www.racingsportscars.com/make/photo/Audi.html,https://www.racingsportscars.com/type/photo/Audi/R8%20LMS.html,https://www.racingsportscars.com/chassis/photo/AS42A0FGAM12%200453.html,https://www.racingsportscars.com/suffix/photo/Audi/R8%20LMS/Grand-Am.html
