year,number,car_title,result,group,entrant,bodywork,engine,drivers,sponsor,colour,tyre,updated,contributor,make,model,suffix,chassis,result_raw,result_txt,result_status,grid,grid_time,finish_gap,dnf_reason,thumb_url,photo_url,make_url,model_url,suffix_url,chassis_url
1961,10,Ferrari 250 TRI Fantuzzi Spyder 61 #0794TR - Ferrari Tipo 168/61 V12/60° 2v SOHC 2953 cc N/A,1,S3.0,SEFAC Ferrari (I),Open bodywork,Front-engined,Olivier Gendebien (B)/Phil Hill (USA),"FERRARI
Registration: 06184 L4",red,Dunlop,27/11/2022,Jelle ter Veer,Ferrari,250 TRI,Fantuzzi Spyder 61,#0794TR,Result: winner - (186.524 kph) - margin: 3 lapsGrid: (4:09.0000),winner - (186.524 kph) - margin: 3 lapsGrid: (4:09.0000),finished,NA,NA,186.524 kph,NA,https://www.racingsportscars.com/tn/photo/1961/TN_Le_Mans-1961-06-11-010.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20TRI.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20TRI/Fantuzzi%20Spyder%2061.html,https://www.racingsportscars.com/chassis/photo/0794TR%20%5b250TR%5d.html
1961,11,Ferrari 250 TRI Fantuzzi Spyder 61 #0780TR - Ferrari Tipo 168/61 V12/60° 2v SOHC 2953 cc N/A,2,S3.0,SEFAC Ferrari (I),Open bodywork,Front-engined,"Mike Parkes (GB)/Willy Mairesse (B)DNS: Wolfgang von Trips (D); preliminary session only: Richie Ginther (USA), Phil Hill (USA)",FERRARI,red,NA,01/02/2024,Greg Soriano,Ferrari,250 TRI,Fantuzzi Spyder 61,#0780TR,Result: 2nd (3 laps behind the winner)Grid: (4:06.4000),2nd (3 laps behind the winner)Grid: (4:06.4000),finished,NA,NA,3 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1961/TN_Le_Mans-1961-06-11-011.jpg,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20TRI.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20TRI/Fantuzzi%20Spyder%2061.html,https://www.racingsportscars.com/chassis/photo/0780TR%20%5b250TR%5d.html
1961,14,Ferrari 250 GT SWB #2689 - Ferrari V12/60° 2v SOHC 2953 cc N/A,3,GT3.0,Pierre Noblet,Closed bodywork,Front-engined,Pierre Noblet (B)/Jean Guichet (F),NA,silver (+blue),NA,NA,NA,Ferrari,250 GT,SWB,#2689,Result: 3rd 1st in GT3.0 (16 laps behind the winner)Grid: (4:15.9000),3rd 1st in GT3.0 (16 laps behind the winner)Grid: (4:15.9000),finished,NA,NA,16 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GT.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20GT/SWB.html,https://www.racingsportscars.com/chassis/photo/250.GT.2689.html
1961,7,Maserati Tipo 63 #63002 SWB - Maserati V12/60° 2v OHV 2989 cc N/A,4,S3.0,Briggs Cunningham (USA),Open bodywork,Mid-engined,"Dick Thompson (USA)/Augie Pabst (USA)preliminary session only: Carlo Mario Abate (I), Walt Hansgen (USA); listed, never drove: John Fitch (USA)",NA,white (+blue),NA,12/09/2020,Charles M. Scales III and Richard Harman,Maserati,Tipo 63,NA,#63002 SWB,Result: 4th (22 laps behind the winner)Grid: (4:27.9000),4th (22 laps behind the winner)Grid: (4:27.9000),finished,NA,NA,22 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1961/TN_Le_Mans-1961-06-11-007.jpg,https://www.racingsportscars.com/photo/1961/Le_Mans-1961-06-11-007.jpg,https://www.racingsportscars.com/make/photo/Maserati.html,https://www.racingsportscars.com/type/photo/Maserati/Tipo%2063.html,NA,https://www.racingsportscars.com/chassis/photo/63002%20SWB.html
1961,33,Porsche 718 RS 61 #047 - Porsche F4 1967 cc N/A,5,S2.0,Porsche System Engineering (D),Open bodywork,Mid-engined,"Bob Holbert (USA)/Masten Gregory (USA)listed, never drove: Huschke von Hanstein (D), Edgar Barth (DDR)",NA,silver,NA,NA,NA,Porsche,718,RS 61,#047,Result: 5th 1st in S2.0 (24 laps behind the winner)Grid: (4:33.1000),5th 1st in S2.0 (24 laps behind the winner)Grid: (4:33.1000),finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/718.html,https://www.racingsportscars.com/suffix/photo/Porsche/718/RS%2061.html,https://www.racingsportscars.com/chassis/photo/718-047.html
1961,20,Ferrari 250 GT SWB Berlinetta #2731 - Ferrari V12/60° 2v SOHC 2953 cc N/A,6,GT3.0,Equipe Nationale Belge (B),Closed bodywork,Front-engined,"Bob Grossman (USA)/André Pilette (B)listed, never drove: Lucien Bianchi (B), Jacques van de Velde (B)",FERRARI,silver (+white/blue),NA,01/04/2023,Dan Hartz archive,Ferrari,250 GT,SWB Berlinetta,#2731,Result: 6th (24 laps behind the winner)Grid: (4:27.9000),6th (24 laps behind the winner)Grid: (4:27.9000),finished,NA,NA,24 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1961/TN_Le_Mans-1961-06-11-020.jpg,https://www.racingsportscars.com/photo/1961/Le_Mans-1961-06-11-020.jpg,https://www.racingsportscars.com/make/photo/Ferrari.html,https://www.racingsportscars.com/type/photo/Ferrari/250%20GT.html,https://www.racingsportscars.com/suffix/photo/Ferrari/250%20GT/SWB%20Berlinetta.html,https://www.racingsportscars.com/chassis/photo/250.GT.2731.html
1961,32,Porsche 718 RS 61 Coupé #045 - Porsche F4 1606 cc N/A,7,S2.0,Porsche System Engineering (D),Closed bodywork,Mid-engined,"Hans Herrmann (D)/Edgar Barth (DDR)listed, never drove: Carel Godin de Beaufort (NL), Dan Gurney (USA)",NA,silver,NA,NA,NA,Porsche,718,RS 61 Coupé,#045,Result: 7th (27 laps behind the winner)Grid: (4:32.7000),7th (27 laps behind the winner)Grid: (4:32.7000),finished,NA,NA,27 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/718.html,https://www.racingsportscars.com/suffix/photo/Porsche/718/RS%2061%20Coup%c3%a9.html,https://www.racingsportscars.com/chassis/photo/718-045.html
1961,24,Maserati Tipo 60 #2468 - Maserati no:2468 L4 2v DOHC 1990 cc N/A,8,S2.0,Briggs Cunningham (USA),Open bodywork,Front-engined,Briggs Cunningham (USA)/William Kimberly (USA),NA,white (+blue),NA,12/09/2020,Lafay Sudio Photograper and Charles M. Scales III,Maserati,Tipo 60,NA,#2468,Result: 8th (30 laps behind the winner)Grid: (4:35.2000),8th (30 laps behind the winner)Grid: (4:35.2000),finished,NA,NA,30 laps behind the winner,NA,https://www.racingsportscars.com/tn/photo/1961/TN_Le_Mans-1961-06-11-024.jpg,https://www.racingsportscars.com/photo/1961/Le_Mans-1961-06-11-024.jpg,https://www.racingsportscars.com/make/photo/Maserati.html,https://www.racingsportscars.com/type/photo/Maserati/Tipo%2060.html,NA,https://www.racingsportscars.com/chassis/photo/2468%20%5bTipo%2060%5d.html
1961,27,Triumph TRS #X 654 - Triumph Sabrina L4 4v DOHC 1985 cc N/A,9,S2.0,Standard Triumph (GB),Open bodywork,Front-engined,"Peter Bolton (GB)/Keith Ballisat (GB)listed, never drove: Jean-Jacques Thuner (CH)","unknown
Registration: 926 HP",dark green (+white),NA,NA,NA,Triumph,TRS,NA,#X 654,Result: 9th (49 laps behind the winner)Grid: (4:32.6000),9th (49 laps behind the winner)Grid: (4:32.6000),finished,NA,NA,49 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Triumph.html,https://www.racingsportscars.com/type/photo/Triumph/TRS.html,NA,https://www.racingsportscars.com/chassis/photo/X%20654.html
1961,36,Porsche 356 B 1600 GS Carrera Abarth GTL #1013 - Porsche F4 2v DOHC 1588 cc N/A,10,GT1.6,Porsche System Engineering (D),Closed bodywork,Rear-engined,"Herbert Linge (D)/Ben Pon (NL)listed, never drove: Heini Walter (CH), Huschke von Hanstein (D)","unknown
Registration: S-AU893",silver,NA,NA,NA,Porsche,356,B 1600 GS Carrera Abarth GTL,#1013,Result: 10th 1st in GT1.6 (49 laps behind the winner)Grid: (4:52.1000),10th 1st in GT1.6 (49 laps behind the winner)Grid: (4:52.1000),finished,NA,NA,49 laps behind the winner,NA,https://www.racingsportscars.com/images/car_no_photo.png,https://www.racingsportscars.com/NA,https://www.racingsportscars.com/make/photo/Porsche.html,https://www.racingsportscars.com/type/photo/Porsche/356.html,https://www.racingsportscars.com/suffix/photo/Porsche/356/B%201600%20GS%20Carrera%20Abarth%20GTL.html,https://www.racingsportscars.com/chassis/photo/1013%20%5b356B%5d.html
